split,condition,class,filename,source_id,load_hp,subset_group,signal_key,rpm,window_index,window_start,window_end
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,842,151552,153600
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,843,152576,154624
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,844,153600,155648
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,845,154624,156672
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,846,155648,157696
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,847,156672,158720
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,848,157696,159744
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,849,158720,160768
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,850,159744,161792
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,851,160768,162816
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,852,161792,163840
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,853,162816,164864
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,854,163840,165888
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,855,164864,166912
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,856,165888,167936
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,857,166912,168960
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,858,167936,169984
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,859,168960,171008
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,860,169984,172032
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,861,171008,173056
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,862,172032,174080
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,863,173056,175104
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,864,174080,176128
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,865,175104,177152
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,866,176128,178176
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,867,177152,179200
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,868,178176,180224
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,869,179200,181248
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,870,180224,182272
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,871,181248,183296
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,872,182272,184320
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,873,183296,185344
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,874,184320,186368
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,875,185344,187392
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,876,186368,188416
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,877,187392,189440
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,878,188416,190464
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,879,189440,191488
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,880,190464,192512
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,881,191488,193536
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,882,192512,194560
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,883,193536,195584
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,884,194560,196608
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,885,195584,197632
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,886,196608,198656
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,887,197632,199680
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,888,198656,200704
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,889,199680,201728
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,890,200704,202752
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,891,201728,203776
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,892,202752,204800
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,893,203776,205824
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,894,204800,206848
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,895,205824,207872
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,896,206848,208896
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,897,207872,209920
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,898,208896,210944
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,899,209920,211968
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,900,210944,212992
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,901,211968,214016
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,902,212992,215040
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,903,214016,216064
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,904,215040,217088
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,905,216064,218112
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,906,217088,219136
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,907,218112,220160
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,908,219136,221184
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,909,220160,222208
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,910,221184,223232
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,911,222208,224256
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,912,223232,225280
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,913,224256,226304
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,914,225280,227328
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,915,226304,228352
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,916,227328,229376
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,917,228352,230400
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,918,229376,231424
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,919,230400,232448
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,920,231424,233472
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,921,232448,234496
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,922,233472,235520
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,923,234496,236544
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,924,235520,237568
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,925,236544,238592
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,926,237568,239616
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,927,238592,240640
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,928,239616,241664
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,929,240640,242688
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,930,241664,243712
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,931,242688,244736
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,932,243712,245760
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,933,244736,246784
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,934,245760,247808
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,935,246784,248832
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,936,247808,249856
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,937,248832,250880
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,938,249856,251904
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,939,250880,252928
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,940,251904,253952
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,941,252928,254976
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,942,253952,256000
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,943,254976,257024
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,944,256000,258048
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,945,257024,259072
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,946,258048,260096
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,947,259072,261120
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,948,260096,262144
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,949,261120,263168
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,950,262144,264192
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,951,263168,265216
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,952,264192,266240
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,953,265216,267264
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,954,266240,268288
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,955,267264,269312
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,956,268288,270336
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,957,269312,271360
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,958,270336,272384
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,959,271360,273408
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,960,272384,274432
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,961,273408,275456
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,962,274432,276480
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,963,275456,277504
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,964,276480,278528
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,965,277504,279552
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,966,278528,280576
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,967,279552,281600
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,968,280576,282624
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,969,281600,283648
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,970,282624,284672
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,971,283648,285696
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,972,284672,286720
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,973,285696,287744
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,974,286720,288768
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,975,287744,289792
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,976,288768,290816
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,977,289792,291840
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,978,290816,292864
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,979,291840,293888
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,980,292864,294912
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,981,293888,295936
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,982,294912,296960
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,983,295936,297984
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,984,296960,299008
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,985,297984,300032
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,986,299008,301056
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,987,300032,302080
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,988,301056,303104
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,989,302080,304128
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,990,303104,305152
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,991,304128,306176
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,992,305152,307200
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,993,306176,308224
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,994,307200,309248
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,995,308224,310272
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,996,309248,311296
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,997,310272,312320
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,998,311296,313344
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,999,312320,314368
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1000,313344,315392
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1001,314368,316416
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1002,315392,317440
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1003,316416,318464
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1004,317440,319488
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1005,318464,320512
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1006,319488,321536
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1007,320512,322560
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1008,321536,323584
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1009,322560,324608
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1010,323584,325632
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1011,324608,326656
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1012,325632,327680
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1013,326656,328704
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1014,327680,329728
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1015,328704,330752
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1016,329728,331776
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1017,330752,332800
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1018,331776,333824
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1019,332800,334848
train,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1020,333824,335872
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1021,338724,340772
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1022,339748,341796
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1023,340772,342820
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1024,341796,343844
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1025,342820,344868
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1026,343844,345892
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1027,344868,346916
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1028,345892,347940
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1029,346916,348964
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1030,347940,349988
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1031,348964,351012
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1032,349988,352036
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1033,351012,353060
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1034,352036,354084
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1035,353060,355108
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1036,354084,356132
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1037,355108,357156
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1038,356132,358180
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1039,357156,359204
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1040,358180,360228
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1041,359204,361252
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1042,360228,362276
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1043,361252,363300
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1044,362276,364324
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1045,363300,365348
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1046,364324,366372
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1047,365348,367396
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1048,366372,368420
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1049,367396,369444
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1050,368420,370468
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1051,369444,371492
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1052,370468,372516
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1053,371492,373540
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1054,372516,374564
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1055,373540,375588
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1056,374564,376612
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1057,375588,377636
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1058,376612,378660
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1059,377636,379684
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1060,378660,380708
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1061,379684,381732
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1062,380708,382756
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1063,381732,383780
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1064,382756,384804
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1065,383780,385828
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1066,384804,386852
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1067,385828,387876
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1068,386852,388900
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1069,387876,389924
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1070,388900,390948
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1071,389924,391972
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1072,390948,392996
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1073,391972,394020
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1074,392996,395044
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1075,394020,396068
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1076,395044,397092
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1077,396068,398116
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1078,397092,399140
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1079,398116,400164
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1080,399140,401188
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1081,400164,402212
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1082,401188,403236
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1083,402212,404260
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1084,403236,405284
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1085,404260,406308
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1086,405284,407332
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1087,406308,408356
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1088,407332,409380
val,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1089,408356,410404
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1090,412917,414965
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1091,413941,415989
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1092,414965,417013
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1093,415989,418037
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1094,417013,419061
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1095,418037,420085
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1096,419061,421109
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1097,420085,422133
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1098,421109,423157
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1099,422133,424181
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1100,423157,425205
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1101,424181,426229
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1102,425205,427253
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1103,426229,428277
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1104,427253,429301
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1105,428277,430325
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1106,429301,431349
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1107,430325,432373
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1108,431349,433397
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1109,432373,434421
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1110,433397,435445
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1111,434421,436469
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1112,435445,437493
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1113,436469,438517
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1114,437493,439541
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1115,438517,440565
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1116,439541,441589
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1117,440565,442613
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1118,441589,443637
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1119,442613,444661
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1120,443637,445685
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1121,444661,446709
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1122,445685,447733
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1123,446709,448757
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1124,447733,449781
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1125,448757,450805
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1126,449781,451829
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1127,450805,452853
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1128,451829,453877
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1129,452853,454901
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1130,453877,455925
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1131,454901,456949
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1132,455925,457973
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1133,456949,458997
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1134,457973,460021
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1135,458997,461045
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1136,460021,462069
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1137,461045,463093
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1138,462069,464117
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1139,463093,465141
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1140,464117,466165
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1141,465141,467189
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1142,466165,468213
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1143,467189,469237
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1144,468213,470261
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1145,469237,471285
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1146,470261,472309
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1147,471285,473333
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1148,472309,474357
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1149,473333,475381
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1150,474357,476405
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1151,475381,477429
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1152,476405,478453
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1153,477429,479477
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1154,478453,480501
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1155,479477,481525
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1156,480501,482549
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1157,481525,483573
test,healthy,normal,normal_2.mat,99,2,normal,X099_DE_time,,1158,482549,484597
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1159,0,2048
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1160,1024,3072
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1161,2048,4096
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1162,3072,5120
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1163,4096,6144
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1164,5120,7168
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1165,6144,8192
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1166,7168,9216
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1167,8192,10240
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1168,9216,11264
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1169,10240,12288
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1170,11264,13312
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1171,12288,14336
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1172,13312,15360
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1173,14336,16384
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1174,15360,17408
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1175,16384,18432
train,healthy,normal,normal_3.mat,100,3,normal,X100_DE_time,1725,1176,17408,19456
