source_location,source_root,relative_path,filename,extension,size_bytes,file_format,readable,condition_code,speed_code,torque_code,radial_force_code,bearing_code,repeat_index,health_status_guess,damage_group_guess,label_source,top_level_keys,notes
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_18.mat,N09_M07_F10_K004_18.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K004,18,healthy,,bearing_code_prefix,N09_M07_F10_K004_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_19.mat,N09_M07_F10_K004_19.mat,.mat,8714872,matlab,True,N09_M07_F10,N09,M07,F10,K004,19,healthy,,bearing_code_prefix,N09_M07_F10_K004_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_2.mat,N09_M07_F10_K004_2.mat,.mat,8842744,matlab,True,N09_M07_F10,N09,M07,F10,K004,2,healthy,,bearing_code_prefix,N09_M07_F10_K004_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_20.mat,N09_M07_F10_K004_20.mat,.mat,8871992,matlab,True,N09_M07_F10,N09,M07,F10,K004,20,healthy,,bearing_code_prefix,N09_M07_F10_K004_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_3.mat,N09_M07_F10_K004_3.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K004,3,healthy,,bearing_code_prefix,N09_M07_F10_K004_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_4.mat,N09_M07_F10_K004_4.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K004,4,healthy,,bearing_code_prefix,N09_M07_F10_K004_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_5.mat,N09_M07_F10_K004_5.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K004,5,healthy,,bearing_code_prefix,N09_M07_F10_K004_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_6.mat,N09_M07_F10_K004_6.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K004,6,healthy,,bearing_code_prefix,N09_M07_F10_K004_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_7.mat,N09_M07_F10_K004_7.mat,.mat,8719552,matlab,True,N09_M07_F10,N09,M07,F10,K004,7,healthy,,bearing_code_prefix,N09_M07_F10_K004_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_8.mat,N09_M07_F10_K004_8.mat,.mat,8727640,matlab,True,N09_M07_F10,N09,M07,F10,K004,8,healthy,,bearing_code_prefix,N09_M07_F10_K004_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N09_M07_F10_K004_9.mat,N09_M07_F10_K004_9.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K004,9,healthy,,bearing_code_prefix,N09_M07_F10_K004_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_1.mat,N15_M01_F10_K004_1.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,1,healthy,,bearing_code_prefix,N15_M01_F10_K004_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_10.mat,N15_M01_F10_K004_10.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,10,healthy,,bearing_code_prefix,N15_M01_F10_K004_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_11.mat,N15_M01_F10_K004_11.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,11,healthy,,bearing_code_prefix,N15_M01_F10_K004_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_12.mat,N15_M01_F10_K004_12.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,12,healthy,,bearing_code_prefix,N15_M01_F10_K004_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_13.mat,N15_M01_F10_K004_13.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,13,healthy,,bearing_code_prefix,N15_M01_F10_K004_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_14.mat,N15_M01_F10_K004_14.mat,.mat,8861624,matlab,True,N15_M01_F10,N15,M01,F10,K004,14,healthy,,bearing_code_prefix,N15_M01_F10_K004_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_15.mat,N15_M01_F10_K004_15.mat,.mat,8724760,matlab,True,N15_M01_F10,N15,M01,F10,K004,15,healthy,,bearing_code_prefix,N15_M01_F10_K004_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_16.mat,N15_M01_F10_K004_16.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,16,healthy,,bearing_code_prefix,N15_M01_F10_K004_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_17.mat,N15_M01_F10_K004_17.mat,.mat,8779928,matlab,True,N15_M01_F10,N15,M01,F10,K004,17,healthy,,bearing_code_prefix,N15_M01_F10_K004_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_18.mat,N15_M01_F10_K004_18.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,18,healthy,,bearing_code_prefix,N15_M01_F10_K004_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_19.mat,N15_M01_F10_K004_19.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,19,healthy,,bearing_code_prefix,N15_M01_F10_K004_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_2.mat,N15_M01_F10_K004_2.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,2,healthy,,bearing_code_prefix,N15_M01_F10_K004_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_20.mat,N15_M01_F10_K004_20.mat,.mat,8768568,matlab,True,N15_M01_F10,N15,M01,F10,K004,20,healthy,,bearing_code_prefix,N15_M01_F10_K004_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_3.mat,N15_M01_F10_K004_3.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,3,healthy,,bearing_code_prefix,N15_M01_F10_K004_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_4.mat,N15_M01_F10_K004_4.mat,.mat,8714936,matlab,True,N15_M01_F10,N15,M01,F10,K004,4,healthy,,bearing_code_prefix,N15_M01_F10_K004_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_5.mat,N15_M01_F10_K004_5.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,5,healthy,,bearing_code_prefix,N15_M01_F10_K004_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_6.mat,N15_M01_F10_K004_6.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,6,healthy,,bearing_code_prefix,N15_M01_F10_K004_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_7.mat,N15_M01_F10_K004_7.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,7,healthy,,bearing_code_prefix,N15_M01_F10_K004_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_8.mat,N15_M01_F10_K004_8.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,8,healthy,,bearing_code_prefix,N15_M01_F10_K004_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M01_F10_K004_9.mat,N15_M01_F10_K004_9.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K004,9,healthy,,bearing_code_prefix,N15_M01_F10_K004_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_1.mat,N15_M07_F04_K004_1.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,1,healthy,,bearing_code_prefix,N15_M07_F04_K004_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_10.mat,N15_M07_F04_K004_10.mat,.mat,8780280,matlab,True,N15_M07_F04,N15,M07,F04,K004,10,healthy,,bearing_code_prefix,N15_M07_F04_K004_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_11.mat,N15_M07_F04_K004_11.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,11,healthy,,bearing_code_prefix,N15_M07_F04_K004_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_12.mat,N15_M07_F04_K004_12.mat,.mat,8724352,matlab,True,N15_M07_F04,N15,M07,F04,K004,12,healthy,,bearing_code_prefix,N15_M07_F04_K004_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_13.mat,N15_M07_F04_K004_13.mat,.mat,8714872,matlab,True,N15_M07_F04,N15,M07,F04,K004,13,healthy,,bearing_code_prefix,N15_M07_F04_K004_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_14.mat,N15_M07_F04_K004_14.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,14,healthy,,bearing_code_prefix,N15_M07_F04_K004_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_15.mat,N15_M07_F04_K004_15.mat,.mat,8776824,matlab,True,N15_M07_F04,N15,M07,F04,K004,15,healthy,,bearing_code_prefix,N15_M07_F04_K004_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_16.mat,N15_M07_F04_K004_16.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,16,healthy,,bearing_code_prefix,N15_M07_F04_K004_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_17.mat,N15_M07_F04_K004_17.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,17,healthy,,bearing_code_prefix,N15_M07_F04_K004_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_18.mat,N15_M07_F04_K004_18.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,18,healthy,,bearing_code_prefix,N15_M07_F04_K004_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_19.mat,N15_M07_F04_K004_19.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,19,healthy,,bearing_code_prefix,N15_M07_F04_K004_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_2.mat,N15_M07_F04_K004_2.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,2,healthy,,bearing_code_prefix,N15_M07_F04_K004_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_20.mat,N15_M07_F04_K004_20.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,20,healthy,,bearing_code_prefix,N15_M07_F04_K004_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_3.mat,N15_M07_F04_K004_3.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,3,healthy,,bearing_code_prefix,N15_M07_F04_K004_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_4.mat,N15_M07_F04_K004_4.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,4,healthy,,bearing_code_prefix,N15_M07_F04_K004_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_5.mat,N15_M07_F04_K004_5.mat,.mat,8714872,matlab,True,N15_M07_F04,N15,M07,F04,K004,5,healthy,,bearing_code_prefix,N15_M07_F04_K004_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_6.mat,N15_M07_F04_K004_6.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,6,healthy,,bearing_code_prefix,N15_M07_F04_K004_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_7.mat,N15_M07_F04_K004_7.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,7,healthy,,bearing_code_prefix,N15_M07_F04_K004_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_8.mat,N15_M07_F04_K004_8.mat,.mat,8767000,matlab,True,N15_M07_F04,N15,M07,F04,K004,8,healthy,,bearing_code_prefix,N15_M07_F04_K004_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F04_K004_9.mat,N15_M07_F04_K004_9.mat,.mat,8714904,matlab,True,N15_M07_F04,N15,M07,F04,K004,9,healthy,,bearing_code_prefix,N15_M07_F04_K004_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_1.mat,N15_M07_F10_K004_1.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,1,healthy,,bearing_code_prefix,N15_M07_F10_K004_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_10.mat,N15_M07_F10_K004_10.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,10,healthy,,bearing_code_prefix,N15_M07_F10_K004_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_11.mat,N15_M07_F10_K004_11.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,11,healthy,,bearing_code_prefix,N15_M07_F10_K004_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_12.mat,N15_M07_F10_K004_12.mat,.mat,8714936,matlab,True,N15_M07_F10,N15,M07,F10,K004,12,healthy,,bearing_code_prefix,N15_M07_F10_K004_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_13.mat,N15_M07_F10_K004_13.mat,.mat,8714872,matlab,True,N15_M07_F10,N15,M07,F10,K004,13,healthy,,bearing_code_prefix,N15_M07_F10_K004_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_14.mat,N15_M07_F10_K004_14.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,14,healthy,,bearing_code_prefix,N15_M07_F10_K004_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_15.mat,N15_M07_F10_K004_15.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,15,healthy,,bearing_code_prefix,N15_M07_F10_K004_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_16.mat,N15_M07_F10_K004_16.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,16,healthy,,bearing_code_prefix,N15_M07_F10_K004_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_17.mat,N15_M07_F10_K004_17.mat,.mat,8714872,matlab,True,N15_M07_F10,N15,M07,F10,K004,17,healthy,,bearing_code_prefix,N15_M07_F10_K004_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_18.mat,N15_M07_F10_K004_18.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,18,healthy,,bearing_code_prefix,N15_M07_F10_K004_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_19.mat,N15_M07_F10_K004_19.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,19,healthy,,bearing_code_prefix,N15_M07_F10_K004_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_2.mat,N15_M07_F10_K004_2.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,2,healthy,,bearing_code_prefix,N15_M07_F10_K004_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_20.mat,N15_M07_F10_K004_20.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,20,healthy,,bearing_code_prefix,N15_M07_F10_K004_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_3.mat,N15_M07_F10_K004_3.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,3,healthy,,bearing_code_prefix,N15_M07_F10_K004_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_4.mat,N15_M07_F10_K004_4.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,4,healthy,,bearing_code_prefix,N15_M07_F10_K004_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_5.mat,N15_M07_F10_K004_5.mat,.mat,8714872,matlab,True,N15_M07_F10,N15,M07,F10,K004,5,healthy,,bearing_code_prefix,N15_M07_F10_K004_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_6.mat,N15_M07_F10_K004_6.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,6,healthy,,bearing_code_prefix,N15_M07_F10_K004_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_7.mat,N15_M07_F10_K004_7.mat,.mat,8715000,matlab,True,N15_M07_F10,N15,M07,F10,K004,7,healthy,,bearing_code_prefix,N15_M07_F10_K004_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_8.mat,N15_M07_F10_K004_8.mat,.mat,8714904,matlab,True,N15_M07_F10,N15,M07,F10,K004,8,healthy,,bearing_code_prefix,N15_M07_F10_K004_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K004/N15_M07_F10_K004_9.mat,N15_M07_F10_K004_9.mat,.mat,8714872,matlab,True,N15_M07_F10,N15,M07,F10,K004,9,healthy,,bearing_code_prefix,N15_M07_F10_K004_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/K005.pdf,K005.pdf,.pdf,40792,pdf,False,,,,,K005,,healthy,,bearing_code_prefix,,No metadata inspector is implemented for this extension
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/measuring_log_K005.pdf,measuring_log_K005.pdf,.pdf,139123,pdf,False,,,,,K005,,healthy,,bearing_code_prefix,,No metadata inspector is implemented for this extension
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_1.mat,N09_M07_F10_K005_1.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,1,healthy,,bearing_code_prefix,N09_M07_F10_K005_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_10.mat,N09_M07_F10_K005_10.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,10,healthy,,bearing_code_prefix,N09_M07_F10_K005_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_11.mat,N09_M07_F10_K005_11.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,11,healthy,,bearing_code_prefix,N09_M07_F10_K005_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_12.mat,N09_M07_F10_K005_12.mat,.mat,8742392,matlab,True,N09_M07_F10,N09,M07,F10,K005,12,healthy,,bearing_code_prefix,N09_M07_F10_K005_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_13.mat,N09_M07_F10_K005_13.mat,.mat,8714872,matlab,True,N09_M07_F10,N09,M07,F10,K005,13,healthy,,bearing_code_prefix,N09_M07_F10_K005_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_14.mat,N09_M07_F10_K005_14.mat,.mat,8714968,matlab,True,N09_M07_F10,N09,M07,F10,K005,14,healthy,,bearing_code_prefix,N09_M07_F10_K005_14:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_15.mat,N09_M07_F10_K005_15.mat,.mat,8717848,matlab,True,N09_M07_F10,N09,M07,F10,K005,15,healthy,,bearing_code_prefix,N09_M07_F10_K005_15:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_16.mat,N09_M07_F10_K005_16.mat,.mat,8904152,matlab,True,N09_M07_F10,N09,M07,F10,K005,16,healthy,,bearing_code_prefix,N09_M07_F10_K005_16:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_17.mat,N09_M07_F10_K005_17.mat,.mat,8714968,matlab,True,N09_M07_F10,N09,M07,F10,K005,17,healthy,,bearing_code_prefix,N09_M07_F10_K005_17:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_18.mat,N09_M07_F10_K005_18.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,18,healthy,,bearing_code_prefix,N09_M07_F10_K005_18:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_19.mat,N09_M07_F10_K005_19.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,19,healthy,,bearing_code_prefix,N09_M07_F10_K005_19:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_2.mat,N09_M07_F10_K005_2.mat,.mat,8717880,matlab,True,N09_M07_F10,N09,M07,F10,K005,2,healthy,,bearing_code_prefix,N09_M07_F10_K005_2:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_20.mat,N09_M07_F10_K005_20.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,20,healthy,,bearing_code_prefix,N09_M07_F10_K005_20:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_3.mat,N09_M07_F10_K005_3.mat,.mat,8718144,matlab,True,N09_M07_F10,N09,M07,F10,K005,3,healthy,,bearing_code_prefix,N09_M07_F10_K005_3:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_4.mat,N09_M07_F10_K005_4.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,4,healthy,,bearing_code_prefix,N09_M07_F10_K005_4:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_5.mat,N09_M07_F10_K005_5.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,5,healthy,,bearing_code_prefix,N09_M07_F10_K005_5:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_6.mat,N09_M07_F10_K005_6.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,6,healthy,,bearing_code_prefix,N09_M07_F10_K005_6:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_7.mat,N09_M07_F10_K005_7.mat,.mat,8723872,matlab,True,N09_M07_F10,N09,M07,F10,K005,7,healthy,,bearing_code_prefix,N09_M07_F10_K005_7:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_8.mat,N09_M07_F10_K005_8.mat,.mat,8717880,matlab,True,N09_M07_F10,N09,M07,F10,K005,8,healthy,,bearing_code_prefix,N09_M07_F10_K005_8:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N09_M07_F10_K005_9.mat,N09_M07_F10_K005_9.mat,.mat,8714904,matlab,True,N09_M07_F10,N09,M07,F10,K005,9,healthy,,bearing_code_prefix,N09_M07_F10_K005_9:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N15_M01_F10_K005_1.mat,N15_M01_F10_K005_1.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K005,1,healthy,,bearing_code_prefix,N15_M01_F10_K005_1:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N15_M01_F10_K005_10.mat,N15_M01_F10_K005_10.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K005,10,healthy,,bearing_code_prefix,N15_M01_F10_K005_10:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N15_M01_F10_K005_11.mat,N15_M01_F10_K005_11.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K005,11,healthy,,bearing_code_prefix,N15_M01_F10_K005_11:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N15_M01_F10_K005_12.mat,N15_M01_F10_K005_12.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K005,12,healthy,,bearing_code_prefix,N15_M01_F10_K005_12:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N15_M01_F10_K005_13.mat,N15_M01_F10_K005_13.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K005,13,healthy,,bearing_code_prefix,N15_M01_F10_K005_13:1x1:struct,
canonical_raw_root,data/raw/paderborn,data/raw/paderborn/K005/N15_M01_F10_K005_14.mat,N15_M01_F10_K005_14.mat,.mat,8714904,matlab,True,N15_M01_F10,N15,M01,F10,K005,14,healthy,,bearing_code_prefix,N15_M01_F10_K005_14:1x1:struct,
